"1208","4","09/08/2021","2021","04.04","0","25","1","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","26","2","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","27","3","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","28","4","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","29","5","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","30","6","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","31","7","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","32","8","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","33","9","6","106","","",""
"1208","4","09/08/2021","2021","04.04","0","34","9","6","106","","",""
