"9612","2","19/10/2021","2021","02.03","32","29","28","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","30","31.9","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","31","45.3","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","32","34.6","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","33","28.1","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","34","25.4","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","35","25.4","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","36","24.2","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","37","32.8","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","38","35.7","2","106","","",""
"9612","2","19/10/2021","2021","02.03","32","39","20.2","2","106","","",""
