"9629","2","30/11/2021","2021","02.05","32","1","11.7","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","2","11.9","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","3","12.3","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","4","13.8","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","5","12.2","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","6","9.3","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","7","16.9","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","8","11","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","9","11.1","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","10","10.9","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","11","16","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","12","10.3","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","13","12.4","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","14","13.8","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","15","12.8","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","16","12.7","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","17","13","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","18","12.6","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","19","12.6","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","20","12.7","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","21","12.1","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","22","11.9","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","23","11.1","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","24","11.6","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","25","15","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","26","9.8","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","27","11.6","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","28","13.7","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","29","12.4","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","30","13.4","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","31","11.8","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","32","12.1","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","33","13.9","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","34","13.8","1","106","","",""
"9629","2","30/11/2021","2021","02.05","32","35","13.6","1","106","","",""
