"8312","2","22/09/2021","2021","02.03","32","1","1","6","102","","",""
"8312","2","22/09/2021","2021","02.03","32","2","2","6","102","","",""
"8312","2","22/09/2021","2021","02.03","32","3","3","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","4","4","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","5","5","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","6","6","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","7","7","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","8","8","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","9","9","6","102","","",""
"8312","2","23/09/2021","2021","02.03","32","10","10","6","102","","",""
